class_val,ppa_gpe,proportion_of_landscape,total_area,park,var,year
31,GPE,0.12367709676849414,12.6,AKK,HMM,2015
31,PPA,0.1289890275567468,13.86,AKK,HMM,2015
32,GPE,1.8604568985317762,189.54,AKK,HMM,2015
32,PPA,17.55842197839015,1886.67,AKK,HMM,2015
33,GPE,6.004523048110391,611.73,AKK,HMM,2015
33,PPA,17.48722673590753,1879.02,AKK,HMM,2015
50,GPE,11.213979045566177,1142.46,AKK,HMM,2015
50,PPA,10.853505318703409,1166.22,AKK,HMM,2015
100,GPE,3.1652502694393894,322.47,AKK,HMM,2015
100,PPA,10.845129407823102,1165.32,AKK,HMM,2015
210,GPE,77.50931995264934,7896.51,AKK,HMM,2015
210,PPA,42.844459334952674,4603.68,AKK,HMM,2015
220,GPE,0.12279368893443347,12.51,AKK,HMM,2015
220,PPA,0.056956193986095985,6.12,AKK,HMM,2015
20,GPE,8.869565217391305,4.59,AlexandraBridgePark,HMM,2015
20,PPA,0.17452006980802792,0.09,AlexandraBridgePark,HMM,2015
32,GPE,0.5217391304347826,0.27,AlexandraBridgePark,HMM,2015
32,PPA,0.17452006980802792,0.09,AlexandraBridgePark,HMM,2015
33,GPE,10.26086956521739,5.31,AlexandraBridgePark,HMM,2015
33,PPA,1.9197207678883073,0.99,AlexandraBridgePark,HMM,2015
40,GPE,1.565217391304348,0.81,AlexandraBridgePark,HMM,2015
40,PPA,1.0471204188481675,0.54,AlexandraBridgePark,HMM,2015
50,GPE,5.391304347826087,2.79,AlexandraBridgePark,HMM,2015
50,PPA,2.6178010471204187,1.35,AlexandraBridgePark,HMM,2015
80,GPE,3.652173913043478,1.89,AlexandraBridgePark,HMM,2015
80,PPA,0.8726003490401396,0.45,AlexandraBridgePark,HMM,2015
81,GPE,5.217391304347826,2.7,AlexandraBridgePark,HMM,2015
81,PPA,1.7452006980802792,0.9,AlexandraBridgePark,HMM,2015
100,GPE,0.17391304347826086,0.09,AlexandraBridgePark,HMM,2015
100,PPA,0.0,0.0,AlexandraBridgePark,HMM,2015
210,GPE,55.47826086956522,28.71,AlexandraBridgePark,HMM,2015
210,PPA,78.88307155322862,40.68,AlexandraBridgePark,HMM,2015
220,GPE,0.17391304347826086,0.09,AlexandraBridgePark,HMM,2015
220,PPA,0.0,0.0,AlexandraBridgePark,HMM,2015
230,GPE,8.695652173913043,4.5,AlexandraBridgePark,HMM,2015
230,PPA,12.565445026178011,6.48,AlexandraBridgePark,HMM,2015
20,GPE,0.0,0.0,AlezaLakeEcologicalReserve,HMM,2015
20,PPA,2.907754010695187,7.83,AlezaLakeEcologicalReserve,HMM,2015
50,GPE,6.892109500805153,19.26,AlezaLakeEcologicalReserve,HMM,2015
50,PPA,0.8355614973262032,2.25,AlezaLakeEcologicalReserve,HMM,2015
80,GPE,0.0322061191626409,0.09,AlezaLakeEcologicalReserve,HMM,2015
80,PPA,0.26737967914438504,0.72,AlezaLakeEcologicalReserve,HMM,2015
81,GPE,1.320450885668277,3.69,AlezaLakeEcologicalReserve,HMM,2015
81,PPA,0.7687165775401069,2.07,AlezaLakeEcologicalReserve,HMM,2015
100,GPE,11.336553945249598,31.68,AlezaLakeEcologicalReserve,HMM,2015
100,PPA,0.2339572192513369,0.63,AlezaLakeEcologicalReserve,HMM,2015
210,GPE,56.2962962962963,157.32,AlezaLakeEcologicalReserve,HMM,2015
210,PPA,91.51069518716578,246.42,AlezaLakeEcologicalReserve,HMM,2015
220,GPE,20.483091787439612,57.24,AlezaLakeEcologicalReserve,HMM,2015
220,PPA,1.7713903743315509,4.77,AlezaLakeEcologicalReserve,HMM,2015
230,GPE,3.639291465378422,10.17,AlezaLakeEcologicalReserve,HMM,2015
230,PPA,1.7045454545454546,4.59,AlezaLakeEcologicalReserve,HMM,2015
20,GPE,0.0,0.0,AliceLakePark,HMM,2015
20,PPA,4.760864817645774,19.62,AliceLakePark,HMM,2015
32,GPE,0.02127659574468085,0.09,AliceLakePark,HMM,2015
32,PPA,0.0,0.0,AliceLakePark,HMM,2015
33,GPE,4.74468085106383,20.07,AliceLakePark,HMM,2015
33,PPA,0.2839047827036471,1.17,AliceLakePark,HMM,2015
40,GPE,1.0851063829787233,4.59,AliceLakePark,HMM,2015
40,PPA,0.10919414719371041,0.45,AliceLakePark,HMM,2015
50,GPE,3.1702127659574466,13.41,AliceLakePark,HMM,2015
50,PPA,0.19654946494867875,0.81,AliceLakePark,HMM,2015
80,GPE,2.0638297872340425,8.73,AliceLakePark,HMM,2015
80,PPA,1.04826381305962,4.32,AliceLakePark,HMM,2015
81,GPE,1.7446808510638299,7.38,AliceLakePark,HMM,2015
81,PPA,0.30574361214238915,1.26,AliceLakePark,HMM,2015
100,GPE,10.23404255319149,43.29,AliceLakePark,HMM,2015
100,PPA,0.10919414719371041,0.45,AliceLakePark,HMM,2015
210,GPE,45.8936170212766,194.13,AliceLakePark,HMM,2015
210,PPA,58.44070757807381,240.84,AliceLakePark,HMM,2015
220,GPE,4.0212765957446805,17.01,AliceLakePark,HMM,2015
220,PPA,1.8126228434155929,7.47,AliceLakePark,HMM,2015
230,GPE,27.02127659574468,114.3,AliceLakePark,HMM,2015
230,PPA,32.93295479362306,135.72,AliceLakePark,HMM,2015
20,GPE,3.8014783526927136,3.24,AllisonHarbourMarinePark,HMM,2015
20,PPA,3.0364372469635628,2.7,AllisonHarbourMarinePark,HMM,2015
80,GPE,0.6335797254487856,0.54,AllisonHarbourMarinePark,HMM,2015
