class_val,ppa_gpe,proportion_of_landscape,total_area,park,var,year
0,PPA,99.85551375822423,481176.63,RM,disturbance,1992
1000,GPE,0.05449536863726735,230.85,RM,disturbance,1992
1000,PPA,0.0333386687654775,160.65,RM,disturbance,1992
1001,GPE,0.09057066530240575,383.67,RM,disturbance,1992
1001,PPA,0.0036046851942505083,17.37,RM,disturbance,1992
1002,GPE,0.11171019426695974,473.22,RM,disturbance,1992
1002,PPA,0.002502734798080664,12.06,RM,disturbance,1992
1003,GPE,0.05154220830955579,218.34,RM,disturbance,1992
1003,PPA,0.10504015301795264,506.16,RM,disturbance,1992
1005,GPE,0.022350537156493277,94.68,RM,disturbance,1992
1005,PPA,0.0,0.0,RM,disturbance,1992
0,GPE,99.67819050731045,422250.75,RM,disturbance,1993
0,PPA,99.56043385468038,479754.72,RM,disturbance,1993
1000,GPE,0.10278697601056509,435.42,RM,disturbance,1993
1000,PPA,0.06692014016061955,322.47,RM,disturbance,1993
1001,GPE,0.0004249151550664121,1.8,RM,disturbance,1993
1001,PPA,0.0,0.0,RM,disturbance,1993
1002,GPE,0.03541667817478545,150.03,RM,disturbance,1993
1002,PPA,0.002465380547363042,11.88,RM,disturbance,1993
1003,GPE,0.16337987712303545,692.1,RM,disturbance,1993
1003,PPA,0.37018062461163254,1783.8,RM,disturbance,1993
1004,GPE,0.004865278525510419,20.61,RM,disturbance,1993
1004,PPA,0.0,0.0,RM,disturbance,1993
1005,GPE,0.014935767700584386,63.27,RM,disturbance,1993
1005,PPA,0.0,0.0,RM,disturbance,1993
0,GPE,99.66899109420326,422211.78,RM,disturbance,1994
0,PPA,99.87499399997348,481270.5,RM,disturbance,1994
1000,GPE,0.06530945933370755,276.66,RM,disturbance,1994
1000,PPA,0.047533284038173806,229.05,RM,disturbance,1994
1001,GPE,0.00021245757753320606,0.9,RM,disturbance,1994
1001,PPA,0.0,0.0,RM,disturbance,1994
1002,GPE,0.03681889818650461,155.97,RM,disturbance,1994
1002,PPA,0.002502734798080664,12.06,RM,disturbance,1994
1003,GPE,0.21781150848704284,922.68,RM,disturbance,1994
1003,PPA,0.07496998119026706,361.26,RM,disturbance,1994
1004,GPE,0.0020183469865654577,8.55,RM,disturbance,1994
1004,PPA,0.0,0.0,RM,disturbance,1994
1005,GPE,0.008838235225381371,37.44,RM,disturbance,1994
1005,PPA,0.0,0.0,RM,disturbance,1994
0,GPE,99.71908859098559,422424.0,RM,disturbance,1995
0,PPA,99.77764882260335,480801.42,RM,disturbance,1995
1000,GPE,0.12560491983763142,532.08,RM,disturbance,1995
1000,PPA,0.06643453490129046,320.13,RM,disturbance,1995
1001,GPE,0.015679369221950606,66.42,RM,disturbance,1995
1001,PPA,0.0,0.0,RM,disturbance,1995
1002,GPE,0.025431172030724765,107.73,RM,disturbance,1995
1002,PPA,0.0011206275215286555,5.4,RM,disturbance,1995
1003,GPE,0.10797094090237531,457.38,RM,disturbance,1995
1003,PPA,0.15479601497382495,745.92,RM,disturbance,1995
1004,GPE,0.0006798642481062594,2.88,RM,disturbance,1995
1004,PPA,0.0,0.0,RM,disturbance,1995
1005,GPE,0.005545142773616678,23.49,RM,disturbance,1995
1005,PPA,0.0,0.0,RM,disturbance,1995
0,GPE,99.54606313984254,421691.04,RM,disturbance,1996
0,PPA,99.67860402682558,480324.15,RM,disturbance,1996
1000,GPE,0.07710085488680048,326.61,RM,disturbance,1996
1000,PPA,0.0841217726160844,405.36,RM,disturbance,1996
1001,GPE,0.0,0.0,RM,disturbance,1996
1001,PPA,0.001475492903346063,7.11,RM,disturbance,1996
1002,GPE,0.13265851141173385,561.96,RM,disturbance,1996
1002,PPA,0.0031190799349214244,15.03,RM,disturbance,1996
1003,GPE,0.2340645131683331,991.53,RM,disturbance,1996
1003,PPA,0.2326796277200665,1121.22,RM,disturbance,1996
1004,GPE,0.0010622878876660304,4.5,RM,disturbance,1996
1004,PPA,0.0,0.0,RM,disturbance,1996
1005,GPE,0.009050692802914578,38.34,RM,disturbance,1996
1005,PPA,0.0,0.0,RM,disturbance,1996
0,GPE,99.52120560327117,421585.74,RM,disturbance,1997
0,PPA,99.87361189269693,481263.84,RM,disturbance,1997
1000,GPE,0.09830412112461444,416.43,RM,disturbance,1997
1000,PPA,0.024074814587507282,116.01,RM,disturbance,1997
1001,GPE,0.0005736354593396563,2.43,RM,disturbance,1997
1001,PPA,0.053192453021893515,256.32,RM,disturbance,1997
1002,GPE,0.109606864249381,464.31,RM,disturbance,1997
1002,PPA,0.0012887216497579539,6.21,RM,disturbance,1997
1003,GPE,0.260366761266944,1102.95,RM,disturbance,1997
1003,PPA,0.047832118043914774,230.49,RM,disturbance,1997
1004,GPE,0.0019758554710588164,8.37,RM,disturbance,1997
1004,PPA,0.0,0.0,RM,disturbance,1997
1005,GPE,0.007967159157495227,33.75,RM,disturbance,1997
1005,PPA,0.0,0.0,RM,disturbance,1997
0,GPE,99.57973766588157,421833.69,RM,disturbance,1998
0,PPA,99.69765469469156,480415.95,RM,disturbance,1998
1000,GPE,0.13612156992552513,576.63,RM,disturbance,1998
1000,PPA,0.1653112365508355,796.59,RM,disturbance,1998
1001,GPE,0.0005311439438330152,2.25,RM,disturbance,1998
1001,PPA,0.0008778248918641134,4.23,RM,disturbance,1998
1002,GPE,0.11466335459467131,485.73,RM,disturbance,1998
1002,PPA,0.013634301511931976,65.7,RM,disturbance,1998
