class_val,ppa_gpe,proportion_of_landscape,total_area,park,var,year
1,PPA,72.72727272727273,0.72,EchoBayMarinePark,fragstats,2015
2,GPE,7.142857142857143,0.09,EchoBayMarinePark,fragstats,2015
2,PPA,27.272727272727273,0.27,EchoBayMarinePark,fragstats,2015
1,PPA,73.29780935464773,111.42,EchoLakePark,fragstats,2015
2,PPA,25.458851391355832,38.7,EchoLakePark,fragstats,2015
3,PPA,1.2433392539964476,1.89,EchoLakePark,fragstats,2015
1,PPA,52.62429286621396,45125.91,Ecstall,fragstats,2015
2,PPA,39.012898959896724,33453.99,Ecstall,fragstats,2015
3,PPA,8.362808173889315,7171.2,Ecstall,fragstats,2015
1,PPA,18.118263709273528,2376.81,EcstallHeadwatersConservancy,fragstats,2015
2,PPA,59.779499036080104,7842.06,EcstallHeadwatersConservancy,fragstats,2015
3,PPA,22.10223725464637,2899.44,EcstallHeadwatersConservancy,fragstats,2015
1,PPA,63.97346514885601,3575.88,EdBirdEstellaLakesPark,fragstats,2015
2,PPA,25.035825269293316,1399.41,EdBirdEstellaLakesPark,fragstats,2015
3,PPA,10.990709581850677,614.34,EdBirdEstellaLakesPark,fragstats,2015
1,PPA,28.922656780404452,3412.35,EdgeHillsPark,fragstats,2015
2,PPA,69.18247629509273,8162.28,EdgeHillsPark,fragstats,2015
3,PPA,1.8948669245028262,223.56,EdgeHillsPark,fragstats,2015
1,PPA,84.72580811731902,1476.72,EkwanLakeProtectedArea,fragstats,2015
2,PPA,2.019002375296912,35.19,EkwanLakeProtectedArea,fragstats,2015
3,PPA,13.255189507384076,231.03,EkwanLakeProtectedArea,fragstats,2015
2,GPE,100.0,967.23,ElephantHillPark,fragstats,2015
2,PPA,100.0,968.58,ElephantHillPark,fragstats,2015
2,GPE,100.0,967.23,ElephantHillPark,fragstats,2015
2,PPA,100.0,968.58,ElephantHillPark,fragstats,2015
1,PPA,75.12798371677049,2192.49,ElevenSistersPark,fragstats,2015
2,PPA,7.786961080614322,227.25,ElevenSistersPark,fragstats,2015
3,PPA,17.085055202615184,498.6,ElevenSistersPark,fragstats,2015
1,PPA,86.1683041435284,907.74,ElkFallsPark,fragstats,2015
2,PPA,4.391285775309696,46.26,ElkFallsPark,fragstats,2015
3,PPA,9.440410081161897,99.45,ElkFallsPark,fragstats,2015
1,PPA,87.00564971751412,13.86,ElkFallsProtectedArea,fragstats,2015
2,PPA,11.299435028248588,1.8,ElkFallsProtectedArea,fragstats,2015
3,PPA,1.694915254237288,0.27,ElkFallsProtectedArea,fragstats,2015
2,PPA,99.63369963369964,24.48,ElkoPark,fragstats,2015
3,PPA,0.3663003663003663,0.09,ElkoPark,fragstats,2015
1,PPA,54.19058553386912,42.48,ElkValleyPark,fragstats,2015
2,PPA,45.350172215843855,35.55,ElkValleyPark,fragstats,2015
3,PPA,0.4592422502870264,0.36,ElkValleyPark,fragstats,2015
1,PPA,2.6315789473684212,0.18,EllisIslandEcologicalReserve,fragstats,2015
2,PPA,6.578947368421052,0.45,EllisIslandEcologicalReserve,fragstats,2015
3,PPA,90.78947368421052,6.21,EllisIslandEcologicalReserve,fragstats,2015
1,PPA,83.97226753670473,185.31,EllisonPark,fragstats,2015
2,PPA,3.6296900489396413,8.01,EllisonPark,fragstats,2015
3,PPA,12.398042414355627,27.36,EllisonPark,fragstats,2015
1,PPA,77.55647045732725,1254.6,EmarLakesPark,fragstats,2015
2,PPA,8.000445087348393,129.42,EmarLakesPark,fragstats,2015
3,PPA,14.443084455324357,233.64,EmarLakesPark,fragstats,2015
1,PPA,88.1102016954107,1085.13,EmilyLakeConservancy,fragstats,2015
2,PPA,2.6235019000292312,32.31,EmilyLakeConservancy,fragstats,2015
3,PPA,9.26629640456007,114.12,EmilyLakeConservancy,fragstats,2015
1,PPA,50.46153846153846,14.76,EmoryCreekPark,fragstats,2015
2,PPA,21.23076923076923,6.21,EmoryCreekPark,fragstats,2015
3,PPA,28.307692307692307,8.28,EmoryCreekPark,fragstats,2015
1,PPA,73.90682941903584,1721.97,EnderbyCliffsPark,fragstats,2015
2,PPA,25.87685414091471,602.91,EnderbyCliffsPark,fragstats,2015
3,PPA,0.21631644004944375,5.04,EnderbyCliffsPark,fragstats,2015
1,PPA,96.67130192942813,1001.07,EneasLakesPark,fragstats,2015
2,PPA,0.1825134712324005,1.89,EneasLakesPark,fragstats,2015
3,PPA,3.1461845993394753,32.58,EneasLakesPark,fragstats,2015
1,PPA,66.7821914156225,225.45,EnglishLakePark,fragstats,2015
2,PPA,24.34017595307918,82.17,EnglishLakePark,fragstats,2015
3,PPA,8.87763263129832,29.97,EnglishLakePark,fragstats,2015
1,PPA,98.32558139534883,95.13,EnglishmanRiverFallsPark,fragstats,2015
2,PPA,1.5813953488372092,1.53,EnglishmanRiverFallsPark,fragstats,2015
3,PPA,0.09302325581395349,0.09,EnglishmanRiverFallsPark,fragstats,2015
1,PPA,79.48056568531531,804.24,ErgMountainPark,fragstats,2015
2,PPA,17.868896202081295,180.81,ErgMountainPark,fragstats,2015
3,PPA,2.6505381126033978,26.82,ErgMountainPark,fragstats,2015
1,GPE,36.53846153846154,5.13,ErieCreekPark,fragstats,2015
1,PPA,80.64516129032258,11.25,ErieCreekPark,fragstats,2015
2,GPE,63.46153846153846,8.91,ErieCreekPark,fragstats,2015
2,PPA,19.35483870967742,2.7,ErieCreekPark,fragstats,2015
1,PPA,74.6715279784798,3022.92,EskersPark,fragstats,2015
2,PPA,14.732887219048042,596.43,EskersPark,fragstats,2015
3,PPA,10.595584802472155,428.94,EskersPark,fragstats,2015
1,PPA,85.24468995565238,1972.17,EsteroBasinConservancy,fragstats,2015
2,PPA,10.207733603049872,236.16,EsteroBasinConservancy,fragstats,2015
3,PPA,4.5475764412977515,105.21,EsteroBasinConservancy,fragstats,2015
1,PPA,66.66403037013603,758.61,EsteTiwilhSigurdCreekConservancy,fragstats,2015
2,PPA,27.51502689022461,313.11,EsteTiwilhSigurdCreekConservancy,fragstats,2015
3,PPA,5.820942739639355,66.24,EsteTiwilhSigurdCreekConservancy,fragstats,2015
1,PPA,79.8913043478261,26.46,EthelFWilsonMemorialPark,fragstats,2015
2,PPA,5.978260869565218,1.98,EthelFWilsonMemorialPark,fragstats,2015
3,PPA,14.130434782608695,4.68,EthelFWilsonMemorialPark,fragstats,2015
1,PPA,22.07500855113579,1974.87,EuropaLakeConservancy,fragstats,2015
2,PPA,53.814812579223755,4814.37,EuropaLakeConservancy,fragstats,2015
3,PPA,24.11017886964045,2156.94,EuropaLakeConservancy,fragstats,2015
1,PPA,47.67484437934822,703.08,EvanoffPark,fragstats,2015
2,PPA,48.913706822897595,721.35,EvanoffPark,fragstats,2015
3,PPA,3.4114487977541805,50.31,EvanoffPark,fragstats,2015
1,GPE,54.460093896713616,10.44,EvesPark,fragstats,2015
1,PPA,87.38317757009345,16.83,EvesPark,fragstats,2015
2,GPE,45.539906103286384,8.73,EvesPark,fragstats,2015
2,PPA,12.616822429906541,2.43,EvesPark,fragstats,2015
1,PPA,73.40259740259741,1144.53,ExchamsiksRiverProtectedArea,fragstats,2015
2,PPA,24.08080808080808,375.48,ExchamsiksRiverProtectedArea,fragstats,2015
3,PPA,2.5165945165945165,39.24,ExchamsiksRiverProtectedArea,fragstats,2015
1,PPA,82.62108262108262,26.1,FerryIslandPark,fragstats,2015
2,PPA,14.814814814814815,4.68,FerryIslandPark,fragstats,2015
3,PPA,2.5641025641025643,0.81,FerryIslandPark,fragstats,2015
1,PPA,50.53763440860215,4.23,FHBarberPark,fragstats,2015
2,PPA,10.75268817204301,0.9,FHBarberPark,fragstats,2015
3,PPA,38.70967741935484,3.24,FHBarberPark,fragstats,2015
1,GPE,36.86006825938566,9.72,FillongleyPark,fragstats,2015
1,PPA,73.64864864864865,19.62,FillongleyPark,fragstats,2015
2,GPE,63.13993174061434,16.65,FillongleyPark,fragstats,2015
2,PPA,26.35135135135135,7.02,FillongleyPark,fragstats,2015
1,PPA,65.0648007684757,11155.77,FingerTatukPark,fragstats,2015
2,PPA,17.363141511860455,2977.02,FingerTatukPark,fragstats,2015
3,PPA,17.572057719663846,3012.84,FingerTatukPark,fragstats,2015
1,PPA,83.80315336837076,315.72,FinnCreekPark,fragstats,2015
2,PPA,4.992833253702819,18.81,FinnCreekPark,fragstats,2015
3,PPA,11.20401337792642,42.21,FinnCreekPark,fragstats,2015
1,GPE,8.695652173913043,0.18,FinnCreekProtectedArea,fragstats,2015
1,PPA,48.275862068965516,1.26,FinnCreekProtectedArea,fragstats,2015
2,GPE,91.30434782608695,1.89,FinnCreekProtectedArea,fragstats,2015
2,PPA,51.724137931034484,1.35,FinnCreekProtectedArea,fragstats,2015
1,PPA,39.403136064744565,140.22,FintryPark,fragstats,2015
2,PPA,57.8907435508346,206.01,FintryPark,fragstats,2015
3,PPA,2.7061203844208395,9.63,FintryPark,fragstats,2015
1,PPA,37.3581161915322,1152.27,FintryProtectedArea,fragstats,2015
2,PPA,59.95156254559248,1849.14,FintryProtectedArea,fragstats,2015
3,PPA,2.6903212628753175,82.98,FintryProtectedArea,fragstats,2015
1,PPA,63.83690824510072,2729.43,FlatLakePark,fragstats,2015
2,PPA,14.837813374871072,634.41,FlatLakePark,fragstats,2015
3,PPA,21.325278380028205,911.79,FlatLakePark,fragstats,2015
1,PPA,95.17892415820663,3729.51,FloresIslandPark,fragstats,2015
2,PPA,3.6244200468556205,142.02,FloresIslandPark,fragstats,2015
3,PPA,1.1966557949377554,46.89,FloresIslandPark,fragstats,2015
1,PPA,33.99013597446303,39559.95,Foch,fragstats,2015
2,PPA,52.9691057111749,61648.92,Foch,fragstats,2015
3,PPA,13.040758314362071,15177.69,Foch,fragstats,2015
1,PPA,65.78813988849468,116.82,FortGeorgeCanyonPark,fragstats,2015
2,PPA,10.795742524075013,19.17,FortGeorgeCanyonPark,fragstats,2015
3,PPA,23.41611758743031,41.58,FortGeorgeCanyonPark,fragstats,2015
1,PPA,77.02394526795895,121.59,FortNelsonRiverEcologicalReserve,fragstats,2015
2,PPA,5.074116305587229,8.01,FortNelsonRiverEcologicalReserve,fragstats,2015
3,PPA,17.90193842645382,28.26,FortNelsonRiverEcologicalReserve,fragstats,2015
1,PPA,93.54933726067746,285.84,ForwardHarbourConservancy,fragstats,2015
2,PPA,0.38291605301914583,1.17,ForwardHarbourConservancy,fragstats,2015
3,PPA,6.067746686303387,18.54,ForwardHarbourConservancy,fragstats,2015
1,PPA,94.80968858131487,49.32,FossliPark,fragstats,2015
2,PPA,1.7301038062283738,0.9,FossliPark,fragstats,2015
3,PPA,3.4602076124567476,1.8,FossliPark,fragstats,2015
1,PPA,84.54144620811287,862.83,FosterArmProtectedArea,fragstats,2015
2,PPA,10.828924162257495,110.52,FosterArmProtectedArea,fragstats,2015
3,PPA,4.62962962962963,47.25,FosterArmProtectedArea,fragstats,2015
1,PPA,54.90196078431372,5.04,FrancisPointEcologicalReserve,fragstats,2015
2,PPA,42.15686274509804,3.87,FrancisPointEcologicalReserve,fragstats,2015
3,PPA,2.9411764705882355,0.27,FrancisPointEcologicalReserve,fragstats,2015
1,PPA,82.51497005988024,62.01,FrancisPointPark,fragstats,2015
2,PPA,16.646706586826348,12.51,FrancisPointPark,fragstats,2015
3,PPA,0.8383233532934131,0.63,FrancisPointPark,fragstats,2015
1,PPA,91.11623846345722,6575.13,FrancoisLakePark,fragstats,2015
2,PPA,3.8999750561237216,281.43,FrancoisLakePark,fragstats,2015
3,PPA,4.983786480419057,359.64,FrancoisLakePark,fragstats,2015
1,PPA,80.26315789473684,21.96,FrancoisLakeProtectedArea,fragstats,2015
2,PPA,4.605263157894737,1.26,FrancoisLakeProtectedArea,fragstats,2015
3,PPA,15.131578947368421,4.14,FrancoisLakeProtectedArea,fragstats,2015
1,PPA,71.53775603790889,631.8,FraserRiverBreaksPark,fragstats,2015
2,PPA,27.973096912259248,247.05,FraserRiverBreaksPark,fragstats,2015
3,PPA,0.4891470498318557,4.32,FraserRiverBreaksPark,fragstats,2015
1,PPA,46.13821138211382,81.72,FraserRiverEcologicalReserve,fragstats,2015
2,PPA,40.040650406504064,70.92,FraserRiverEcologicalReserve,fragstats,2015
3,PPA,13.821138211382113,24.48,FraserRiverEcologicalReserve,fragstats,2015
1,PPA,93.04033338840851,4561.2,FraserRiverPark,fragstats,2015
2,PPA,4.0204879660736905,197.1,FraserRiverPark,fragstats,2015
3,PPA,2.9391786455177984,144.09,FraserRiverPark,fragstats,2015
1,PPA,69.25683800861447,5701.68,FredAntoinePark,fragstats,2015
2,PPA,29.47613529527516,2426.67,FredAntoinePark,fragstats,2015
3,PPA,1.2670266961103702,104.31,FredAntoinePark,fragstats,2015
1,PPA,32.7954069361471,380.43,FrenchBarCreekPark,fragstats,2015
2,PPA,62.25463573589883,722.16,FrenchBarCreekPark,fragstats,2015
3,PPA,4.94995732795407,57.42,FrenchBarCreekPark,fragstats,2015
1,PPA,96.71592775041051,53.01,FrenchBeachPark,fragstats,2015
2,PPA,3.1198686371100166,1.71,FrenchBeachPark,fragstats,2015
3,PPA,0.16420361247947454,0.09,FrenchBeachPark,fragstats,2015
1,PPA,27.272727272727273,0.54,GabriolaSandsPark,fragstats,2015
2,PPA,72.72727272727273,1.44,GabriolaSandsPark,fragstats,2015
1,PPA,73.77622377622377,18.99,GalianoIslandEcologicalReserve,fragstats,2015
2,PPA,25.874125874125873,6.66,GalianoIslandEcologicalReserve,fragstats,2015
3,PPA,0.34965034965034963,0.09,GalianoIslandEcologicalReserve,fragstats,2015
1,PPA,68.37075524215996,663.21,GambleCreekEcologicalReserve,fragstats,2015
2,PPA,30.68287251809241,297.63,GambleCreekEcologicalReserve,fragstats,2015
3,PPA,0.9463722397476341,9.18,GambleCreekEcologicalReserve,fragstats,2015
1,PPA,42.70599439225604,124427.25,Gar,fragstats,2015
2,PPA,34.580171370727975,100752.03,Gar,fragstats,2015
3,PPA,22.71383423701599,66178.53,Gar,fragstats,2015
1,PPA,93.38407494145198,143.55,GardenBayMarinePark,fragstats,2015
2,PPA,6.557377049180328,10.08,GardenBayMarinePark,fragstats,2015
3,PPA,0.0585480093676815,0.09,GardenBayMarinePark,fragstats,2015
1,GPE,94.1919191919192,134.28,GibsonMarinePark,fragstats,2015
1,PPA,95.9261616804583,135.63,GibsonMarinePark,fragstats,2015
2,GPE,5.808080808080808,8.28,GibsonMarinePark,fragstats,2015
2,PPA,4.073838319541693,5.76,GibsonMarinePark,fragstats,2015
1,GPE,73.27868852459017,40.23,GilnockieCreekEcologicalReserve,fragstats,2015
1,PPA,94.10774410774411,50.31,GilnockieCreekEcologicalReserve,fragstats,2015
2,GPE,26.721311475409838,14.67,GilnockieCreekEcologicalReserve,fragstats,2015
2,PPA,5.892255892255892,3.15,GilnockieCreekEcologicalReserve,fragstats,2015
1,PPA,93.15142985093723,2620.89,GilnockiePark,fragstats,2015
2,PPA,6.244002303115604,175.68,GilnockiePark,fragstats,2015
3,PPA,0.6045678459471563,17.01,GilnockiePark,fragstats,2015
1,PPA,4.363708164675684,39.78,GilpinGrasslandsPark,fragstats,2015
2,PPA,95.48820219172673,870.48,GilpinGrasslandsPark,fragstats,2015
3,PPA,0.14808964359759108,1.35,GilpinGrasslandsPark,fragstats,2015
1,PPA,57.34988955084008,1542.15,GingietlCreekEcologicalReserve,fragstats,2015
2,PPA,34.53042372314077,928.53,GingietlCreekEcologicalReserve,fragstats,2015
3,PPA,8.119686726019145,218.34,GingietlCreekEcologicalReserve,fragstats,2015
1,GPE,65.35756154747948,100.35,GiscomePortageTrailProtectedArea,fragstats,2015
1,PPA,90.87087087087087,136.17,GiscomePortageTrailProtectedArea,fragstats,2015
2,GPE,34.642438452520516,53.19,GiscomePortageTrailProtectedArea,fragstats,2015
2,PPA,9.12912912912913,13.68,GiscomePortageTrailProtectedArea,fragstats,2015
1,PPA,80.98497082725568,11193.03,GitxaalaNiiLuutiksmKitkatlaConservancy,fragstats,2015
2,PPA,16.369946863929986,2262.51,GitxaalaNiiLuutiksmKitkatlaConservancy,fragstats,2015
3,PPA,2.6450823088143363,365.58,GitxaalaNiiLuutiksmKitkatlaConservancy,fragstats,2015
1,PPA,67.13220752945894,26518.86,GladstonePark,fragstats,2015
2,PPA,31.62290734445771,12491.82,GladstonePark,fragstats,2015
3,PPA,1.244885126083351,491.76,GladstonePark,fragstats,2015
1,PPA,98.54721549636804,73.26,GoatCoveConservancy,fragstats,2015
2,PPA,0.48426150121065376,0.36,GoatCoveConservancy,fragstats,2015
3,PPA,0.9685230024213075,0.72,GoatCoveConservancy,fragstats,2015
1,PPA,41.96025380947451,33192.0,GoatRangePark,fragstats,2015
2,PPA,35.15707220281093,27810.45,GoatRangePark,fragstats,2015
3,PPA,22.882673987714565,18100.98,GoatRangePark,fragstats,2015
1,PPA,63.097949886104786,274.23,GogukaCreekProtectedArea,fragstats,2015
2,PPA,36.902050113895214,160.38,GogukaCreekProtectedArea,fragstats,2015
1,PPA,54.49322444314097,3260.88,GoldenGateXaatYadiAaniConservancy,fragstats,2015
2,PPA,15.10325016168088,903.78,GoldenGateXaatYadiAaniConservancy,fragstats,2015
3,PPA,30.40352539517815,1819.35,GoldenGateXaatYadiAaniConservancy,fragstats,2015
1,PPA,97.50279017857143,629.01,GoldMuchalatPark,fragstats,2015
2,PPA,2.1763392857142856,14.04,GoldMuchalatPark,fragstats,2015
3,PPA,0.3208705357142857,2.07,GoldMuchalatPark,fragstats,2015
1,PPA,87.8111418411695,400.05,GoldstreamPark,fragstats,2015
2,PPA,10.489924930857368,47.79,GoldstreamPark,fragstats,2015
3,PPA,1.698933227973133,7.74,GoldstreamPark,fragstats,2015
1,PPA,94.83143974669399,916.47,GooseBayConservancy,fragstats,2015
2,PPA,2.6634382566585955,25.74,GooseBayConservancy,fragstats,2015
3,PPA,2.5051219966474205,24.21,GooseBayConservancy,fragstats,2015
1,PPA,37.162747318633,1004.13,GoosegrassCreekEcologicalReserve,fragstats,2015
2,PPA,24.26886949570315,655.74,GoosegrassCreekEcologicalReserve,fragstats,2015
3,PPA,38.56838318566385,1042.11,GoosegrassCreekEcologicalReserve,fragstats,2015
1,PPA,96.07672188317349,99.18,GordonBayPark,fragstats,2015
2,PPA,3.3129904097646032,3.42,GordonBayPark,fragstats,2015
3,PPA,0.6102877070619006,0.63,GordonBayPark,fragstats,2015
1,PPA,91.57308672265735,873.36,GowllandTodPark,fragstats,2015
2,PPA,6.256487685193923,59.67,GowllandTodPark,fragstats,2015
3,PPA,2.1704255921487214,20.7,GowllandTodPark,fragstats,2015
1,PPA,66.32828963417653,66315.15,GrahamLaurierPark,fragstats,2015
2,PPA,30.128428441674295,30122.46,GrahamLaurierPark,fragstats,2015
3,PPA,3.543281924149174,3542.58,GrahamLaurierPark,fragstats,2015
1,PPA,77.86794573016365,32056.38,GranbyPark,fragstats,2015
2,PPA,20.52783231092786,8450.82,GranbyPark,fragstats,2015
3,PPA,1.6042219589084818,660.42,GranbyPark,fragstats,2015
1,PPA,56.43526729161388,801.9,GraylingRiverHotspringsEcologicalReserve,fragstats,2015
2,PPA,43.32404357740056,615.6,GraylingRiverHotspringsEcologicalReserve,fragstats,2015
3,PPA,0.24068913098555866,3.42,GraylingRiverHotspringsEcologicalReserve,fragstats,2015
1,PPA,80.8074954846478,9663.93,GraystokesPark,fragstats,2015
2,PPA,17.76715833835039,2124.81,GraystokesPark,fragstats,2015
3,PPA,1.425346177001806,170.46,GraystokesPark,fragstats,2015
1,PPA,29.05622819816599,2706.3,GreatGlacierPark,fragstats,2015
2,PPA,36.027983650436276,3355.65,GreatGlacierPark,fragstats,2015
3,PPA,34.915788151397734,3252.06,GreatGlacierPark,fragstats,2015
1,PPA,56.81259379889517,1601.28,GreenbushLakeProtectedArea,fragstats,2015
2,PPA,27.76766612383051,782.64,GreenbushLakeProtectedArea,fragstats,2015
3,PPA,15.419740077274325,434.61,GreenbushLakeProtectedArea,fragstats,2015
1,PPA,95.59748427672956,13.68,GreenInletMarinePark,fragstats,2015
2,PPA,3.1446540880503147,0.45,GreenInletMarinePark,fragstats,2015
3,PPA,1.2578616352201257,0.18,GreenInletMarinePark,fragstats,2015
1,PPA,9.090909090909092,0.18,GreenLakeParkArrowheadSite,fragstats,2015
2,PPA,90.9090909090909,1.8,GreenLakeParkArrowheadSite,fragstats,2015
1,PPA,1.25,0.09,GreenLakeParkBlackBearSite,fragstats,2015
2,PPA,98.75,7.11,GreenLakeParkBlackBearSite,fragstats,2015
2,PPA,97.53086419753086,7.11,GreenLakeParkBlueSpringSite,fragstats,2015
3,PPA,2.4691358024691357,0.18,GreenLakeParkBlueSpringSite,fragstats,2015
1,PPA,17.42738589211618,3.78,GreenLakeParkBoydBaySite,fragstats,2015
2,PPA,79.66804979253112,17.28,GreenLakeParkBoydBaySite,fragstats,2015
3,PPA,2.904564315352697,0.63,GreenLakeParkBoydBaySite,fragstats,2015
1,PPA,15.334773218142548,6.39,GreenLakeParkBucksideHillSite,fragstats,2015
2,PPA,84.23326133909288,35.1,GreenLakeParkBucksideHillSite,fragstats,2015
3,PPA,0.4319654427645788,0.18,GreenLakeParkBucksideHillSite,fragstats,2015
1,PPA,1.0526315789473684,0.27,GreenLakeParkEmeraldBaySite,fragstats,2015
2,PPA,98.94736842105263,25.38,GreenLakeParkEmeraldBaySite,fragstats,2015
1,PPA,46.3898916967509,46.26,GreenLakeParkGreenLakeIslandsSite,fragstats,2015
2,PPA,41.335740072202164,41.22,GreenLakeParkGreenLakeIslandsSite,fragstats,2015
3,PPA,12.274368231046932,12.24,GreenLakeParkGreenLakeIslandsSite,fragstats,2015
1,PPA,1.8867924528301887,0.09,GreenLakeParkLittleArrowSite,fragstats,2015
2,PPA,98.11320754716981,4.68,GreenLakeParkLittleArrowSite,fragstats,2015
1,PPA,44.44444444444444,1.44,GreenLakeParkNolanCreek,fragstats,2015
2,PPA,47.22222222222222,1.53,GreenLakeParkNolanCreek,fragstats,2015
3,PPA,8.333333333333334,0.27,GreenLakeParkNolanCreek,fragstats,2015
1,PPA,32.205995388162954,37.71,GreenLakeParkSunsetViewSite,fragstats,2015
2,PPA,64.10453497309761,75.06,GreenLakeParkSunsetViewSite,fragstats,2015
3,PPA,3.689469638739431,4.32,GreenLakeParkSunsetViewSite,fragstats,2015
1,PPA,69.7764070932922,81.45,GreenstoneMountainPark,fragstats,2015
2,PPA,28.373168851195064,33.12,GreenstoneMountainPark,fragstats,2015
3,PPA,1.8504240555127216,2.16,GreenstoneMountainPark,fragstats,2015
1,PPA,59.29203539823009,6.03,GrohmanNarrowsPark,fragstats,2015
2,PPA,32.743362831858406,3.33,GrohmanNarrowsPark,fragstats,2015
3,PPA,7.964601769911504,0.81,GrohmanNarrowsPark,fragstats,2015
1,PPA,72.08580111355117,23397.84,GwillimLakePark,fragstats,2015
2,PPA,24.193119052372396,7852.68,GwillimLakePark,fragstats,2015
3,PPA,3.7210798340764404,1207.8,GwillimLakePark,fragstats,2015
1,PPA,74.16723317471109,98.19,GwynethLakePark,fragstats,2015
2,PPA,11.828687967369136,15.66,GwynethLakePark,fragstats,2015
3,PPA,14.004078857919783,18.54,GwynethLakePark,fragstats,2015
1,PPA,94.36736958934517,306.09,HaiLakeMountHermanPark,fragstats,2015
2,PPA,0.9988901220865705,3.24,HaiLakeMountHermanPark,fragstats,2015
3,PPA,4.633740288568258,15.03,HaiLakeMountHermanPark,fragstats,2015
1,PPA,76.94864048338368,687.69,HaleyLakeEcologicalReserve,fragstats,2015
2,PPA,21.822759315206444,195.03,HaleyLakeEcologicalReserve,fragstats,2015
3,PPA,1.2286002014098691,10.98,HaleyLakeEcologicalReserve,fragstats,2015
1,PPA,93.68291934989267,274.95,HalkettBayMarinePark,fragstats,2015
2,PPA,5.765102729224164,16.92,HalkettBayMarinePark,fragstats,2015
3,PPA,0.5519779208831647,1.62,HalkettBayMarinePark,fragstats,2015
1,PPA,82.27250634141896,19499.67,HannaTintinaConservancy,fragstats,2015
2,PPA,15.21143126205629,3605.31,HannaTintinaConservancy,fragstats,2015
3,PPA,2.5160623965247506,596.34,HannaTintinaConservancy,fragstats,2015
1,PPA,74.3073047858942,265.5,HarbourDudgeonLakesPark,fragstats,2015
2,PPA,10.478589420654911,37.44,HarbourDudgeonLakesPark,fragstats,2015
3,PPA,15.214105793450882,54.36,HarbourDudgeonLakesPark,fragstats,2015
1,PPA,80.2547770700637,11.34,HardyIslandMarinePark,fragstats,2015
2,PPA,14.64968152866242,2.07,HardyIslandMarinePark,fragstats,2015
3,PPA,5.095541401273885,0.72,HardyIslandMarinePark,fragstats,2015
1,PPA,54.7008547008547,5.76,HarmonyIslandsMarinePark,fragstats,2015
2,PPA,30.76923076923077,3.24,HarmonyIslandsMarinePark,fragstats,2015
3,PPA,14.52991452991453,1.53,HarmonyIslandsMarinePark,fragstats,2015
1,PPA,33.232545354590435,108.81,HarryLakeAspenPark,fragstats,2015
2,PPA,64.95327102803738,212.67,HarryLakeAspenPark,fragstats,2015
3,PPA,1.8141836173721826,5.94,HarryLakeAspenPark,fragstats,2015
1,PPA,91.06401384083046,947.43,HaThayimMarinePark,fragstats,2015
2,PPA,2.4740484429065743,25.74,HaThayimMarinePark,fragstats,2015
3,PPA,6.461937716262976,67.23,HaThayimMarinePark,fragstats,2015
1,PPA,0.38424591738712777,0.36,HayneSLeaseEcologicalReserve,fragstats,2015
2,PPA,96.54178674351586,90.45,HayneSLeaseEcologicalReserve,fragstats,2015
3,PPA,3.073967339097022,2.88,HayneSLeaseEcologicalReserve,fragstats,2015
1,PPA,94.24000619770685,2189.61,HayRiverProtectedArea,fragstats,2015
2,PPA,3.53656647040595,82.17,HayRiverProtectedArea,fragstats,2015
3,PPA,2.2234273318872018,51.66,HayRiverProtectedArea,fragstats,2015
1,PPA,79.16280220119953,4609.08,HeatherDinaLakesPark,fragstats,2015
2,PPA,10.7571260743214,626.31,HeatherDinaLakesPark,fragstats,2015
3,PPA,10.08007172447907,586.89,HeatherDinaLakesPark,fragstats,2015
1,PPA,27.049326072542545,14649.75,HeightOfTheRockiesPark,fragstats,2015
2,PPA,31.67517211696808,17155.08,HeightOfTheRockiesPark,fragstats,2015
3,PPA,41.275501810489374,22354.56,HeightOfTheRockiesPark,fragstats,2015
1,PPA,77.8409090909091,61.65,HelliwellPark,fragstats,2015
2,PPA,21.59090909090909,17.1,HelliwellPark,fragstats,2015
3,PPA,0.5681818181818182,0.45,HelliwellPark,fragstats,2015
1,PPA,59.86895986895987,65.79,HemerPark,fragstats,2015
2,PPA,26.453726453726453,29.07,HemerPark,fragstats,2015
3,PPA,13.677313677313677,15.03,HemerPark,fragstats,2015
1,PPA,59.280089988751406,47.43,HeraldPark,fragstats,2015
2,PPA,28.346456692913385,22.68,HeraldPark,fragstats,2015
3,PPA,12.373453318335208,9.9,HeraldPark,fragstats,2015
1,PPA,97.96557120500782,56.34,HesquiatLakePark,fragstats,2015
2,PPA,0.1564945226917058,0.09,HesquiatLakePark,fragstats,2015
3,PPA,1.8779342723004695,1.08,HesquiatLakePark,fragstats,2015
1,PPA,96.29451857540559,6319.53,HesquiatPeninsulaPark,fragstats,2015
2,PPA,3.1212715478818964,204.84,HesquiatPeninsulaPark,fragstats,2015
3,PPA,0.5842098767125167,38.34,HesquiatPeninsulaPark,fragstats,2015
1,PPA,82.02619536058072,467.82,HighLakesBasinPark,fragstats,2015
2,PPA,4.907685024459523,27.99,HighLakesBasinPark,fragstats,2015
3,PPA,13.06611961495976,74.52,HighLakesBasinPark,fragstats,2015
1,PPA,91.12670022491164,1531.53,HisnitRiverWatershedProtectedArea,fragstats,2015
2,PPA,5.430009639070366,91.26,HisnitRiverWatershedProtectedArea,fragstats,2015
